rentree_scolaire,region_academique,academie,departement,commune,numero_etablissement,denomination,patronyme,secteur,effectif_total_en_premiere_generale,effectif_total_filles,effectif_total_garcons,0105_humanites_litterature_et_philosophie_filles,0105_humanites_litterature_et_philosophie_garcons,0241_litterature_et_lca_latin_filles,0241_litterature_et_lca_latin_garcons,0242_litterature_et_lca_grec_filles,0242_litterature_et_lca_grec_garcons,0300_langues_litterature_et_cultures_etrangeres_et_regionales_filles,0300_langues_litterature_et_cultures_etrangeres_et_regionales_garcons,0439_hist_geo_geopolitique_sc_politiques_filles,0439_hist_geo_geopolitique_sc_politiques_garcons,0507_sciences_economiques_et_sociales_filles,0507_sciences_economiques_et_sociales_garcons,0613_mathematiques_filles,0613_mathematiques_garcons,0623_physique_chimie_filles,0623_physique_chimie_garcons,0629_sciences_de_la_vie_et_de_la_terre_filles,0629_sciences_de_la_vie_et_de_la_terre_garcons,0673_sciences_de_l_ingenieur_filles,0673_sciences_de_l_ingenieur_garcons,0747_numerique_et_sciences_informatiques_filles,0747_numerique_et_sciences_informatiques_garcons,0825_danse_filles,0825_danse_garcons,0832_musique_filles,0832_musique_garcons,0901_arts_plastiques_filles,0901_arts_plastiques_garcons,2757_histoire_des_arts_filles,2757_histoire_des_arts_garcons,2785_theatre_filles,2785_theatre_garcons,2786_arts_du_cirque_filles,2786_arts_du_cirque_garcons,2852_cinema_audiovisuel_filles,2852_cinema_audiovisuel_garcons,3045_biologie_ecologie_filles,3045_biologie_ecologie_garcons,01_mathematiques_physique_chimie_sciences_de_la_vie_et_de_la_terre_filles,01_mathematiques_physique_chimie_sciences_de_la_vie_et_de_la_terre_garcons,02_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_so,02_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_s0,03_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_economiques_et_sociales_filles,03_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_economiques_et_sociales_garcons,04_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_sciences_economiques_et_,04_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_sciences_economiques_et0,05_mathematiques_numerique_et_sciences_informatiques_physique_chimie_filles,05_mathematiques_numerique_et_sciences_informatiques_physique_chimie_garcons,06_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_langues_litt_et_cultures,06_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_langues_litt_et_culture0,07_mathematiques_physique_chimie_sciences_de_l_ingenieur_filles,07_mathematiques_physique_chimie_sciences_de_l_ingenieur_garcons,08_mathematiques_physique_chimie_sciences_economiques_et_sociales_filles,08_mathematiques_physique_chimie_sciences_economiques_et_sociales_garcons,09_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_economiques_et_sociales_filles,09_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_economiques_et_sociales_garcons,10_mathematiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_terre_filles,10_mathematiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_terre_garcons,11_hist_geo_geopolitique_sc_politiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_,11_hist_geo_geopolitique_sc_politiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la0,12_humanites_litterature_et_philosophie_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_s,12_humanites_litterature_et_philosophie_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_0,13_langues_litt_et_cultures_etra_et_r_mathematiques_physique_chimie_filles,13_langues_litt_et_cultures_etra_et_r_mathematiques_physique_chimie_garcons,14_hist_geo_geopolitique_sc_politiques_mathematiques_physique_chimie_filles,14_hist_geo_geopolitique_sc_politiques_mathematiques_physique_chimie_garcons,15_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_t,15_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_0,16_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_de_la_vie_et_de_la_terre_filles,16_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_de_la_vie_et_de_la_terre_garcons,17_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_de_la_vie_et_de_la_terre_filles,17_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_de_la_vie_et_de_la_terre_garcons,18_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_mathematiques_filles,18_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_mathematiques_garcons,autres_combinaisons_filles,autres_combinaisons_garcons,1087_educ_physique_pratique_cult_sportive_filles,1087_educ_physique_pratique_cult_sportive_garcons
2020,AUVERGNE-RHONE-ALPES,LYON,RHONE,VILLEURBANNE,0690554C,LYCEE GENERAL PRIVE,IMMACULEE CONCEPTION,PRIVE SOUS CONTRAT,176,70.0,106,31,6,0,0,0,0,43,11,43,17,34,20,67,60,49,50,41,13,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,8,4,4,7,13,4,3,30,18,2,0,0,2,5,7,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,3,,
2020,BOURGOGNE-FRANCHE-COMTE,BESANCON,DOUBS,BESANCON,0250011B,LPO LYCEE DES METIERS,JULES HAAG,PUBLIC,289,127.0,162,36,6,0,0,0,0,50,18,49,34,80,42,97,97,70,85,94,62,10,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,41,15,9,5,8,10,3,0,3,4,2,9,27,0,5,13,1,7,6,8,6,10,0,1,1,0,2,5,2,0,0,2,0,0,0,17,11,,
2020,BOURGOGNE-FRANCHE-COMTE,BESANCON,DOUBS,MONTBELIARD,0251994G,LYCEE POLYVALENT,GERMAINE TILLION,PUBLIC,230,106.0,124,32,9,0,0,0,0,35,16,69,24,66,20,68,88,52,74,42,33,5,37,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,18,3,13,3,14,5,2,6,7,1,5,31,6,5,3,1,1,1,4,0,2,0,2,3,3,2,1,0,1,0,1,2,1,1,12,18,,
2020,BOURGOGNE-FRANCHE-COMTE,BESANCON,HAUTE-SAONE,LUXEUIL-LES-BAINS,0701078S,LYCEE POLYVALENT,LUMIERE,PUBLIC,123,63.0,60,0,0,0,0,0,0,25,20,26,27,29,24,37,44,22,31,25,13,4,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,0,0,16,6,10,8,7,7,0,0,0,0,0,0,4,23,1,0,2,3,3,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,14,12,,
2020,BOURGOGNE-FRANCHE-COMTE,BESANCON,HAUTE-SAONE,VESOUL,0700905D,LPO LYCEE DES METIERS,EDOUARD BELIN,PUBLIC,220,91.0,129,33,8,0,0,0,0,46,23,50,20,70,40,63,64,41,42,53,41,4,17,5,13,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,25,23,9,7,5,5,10,1,1,4,5,1,2,10,4,2,3,5,3,5,8,4,6,1,3,0,1,0,8,3,3,1,1,0,0,0,32,19,,
2020,BOURGOGNE-FRANCHE-COMTE,BESANCON,JURA,DOLE,0390013C,LYCEE POLYVALENT,JACQUES DUHAMEL,PUBLIC,175,84.0,91,17,7,0,0,0,0,20,7,27,16,33,21,61,73,49,55,54,16,4,36,2,18,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,41,9,9,2,4,6,5,4,0,11,1,1,3,29,3,3,1,0,1,1,5,2,2,0,1,2,0,1,0,0,1,0,0,0,0,0,14,13,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,COTE D'OR,AUXONNE,0210003P,LYCEE POLYVALENT,PRIEUR DE LA COTE D'OR,PUBLIC,165,64.0,101,32,10,0,0,0,0,49,19,51,24,54,27,36,39,30,31,45,38,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,22,21,16,5,5,5,9,4,0,0,10,1,0,0,1,0,2,3,2,0,4,5,5,2,0,2,0,0,5,0,0,1,0,2,1,0,19,13,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,COTE D'OR,BEAUNE,0210006T,LYCEE POLYVALENT,CLOS MAIRE,PUBLIC,207,86.0,121,49,13,0,0,0,0,57,22,44,20,60,26,51,58,36,44,45,25,1,24,3,17,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,22,15,10,5,3,3,6,0,2,8,9,2,1,16,2,1,3,0,4,1,3,2,12,3,3,2,2,0,2,1,0,0,0,0,3,1,34,26,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,COTE D'OR,DIJON,0210019G,LYCEE POLYVALENT,LE CASTEL,PUBLIC,177,56.0,121,49,12,0,0,0,0,64,27,46,14,45,16,56,40,31,26,33,18,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,19,9,0,0,14,14,6,2,5,2,7,2,0,0,6,3,0,0,1,3,13,5,2,0,1,0,4,0,4,3,1,0,0,0,1,3,3,0,2,0,51,19,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,COTE D'OR,DIJON,0210017E,LYCEE GENERAL ET TECHNOLOGIQUE,MONTCHAPET,PUBLIC,191,76.0,115,36,11,0,0,0,0,41,13,61,30,71,42,63,60,30,38,35,31,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,23,23,15,4,12,12,14,6,0,0,8,2,0,0,2,8,6,2,6,5,1,1,6,1,1,3,3,3,1,0,0,1,2,1,0,0,15,4,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,COTE D'OR,DIJON,0211089V,LYCEE POLYVALENT PRIVE,SAINT JOSEPH - LA SALLE,PRIVE SOUS CONTRAT,198,91.0,107,22,9,0,0,0,0,11,11,50,39,45,43,81,69,52,43,54,26,1,17,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,2,8,15,14,13,7,3,9,1,1,1,11,2,4,4,0,1,3,6,3,1,0,1,1,2,2,0,0,0,0,1,2,2,0,9,10,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,COTE D'OR,SEMUR-EN-AUXOIS,0210047M,LYCEE POLYVALENT,ANNA JUDIC,PUBLIC,122,35.0,87,37,10,0,0,0,0,22,6,28,18,39,14,44,22,37,17,37,16,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,21,10,2,2,3,1,4,5,0,0,4,2,0,0,5,2,2,0,2,2,2,2,5,0,1,1,4,2,0,0,1,0,0,1,1,1,30,4,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,NIEVRE,DECIZE,0580761M,LYCEE POLYVALENT,MAURICE GENEVOIX,PUBLIC,121,50.0,71,26,2,0,0,0,0,28,8,27,14,27,15,39,38,24,27,39,31,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,6,4,3,1,5,1,1,7,11,1,0,0,0,1,0,0,5,1,0,5,2,0,0,1,0,0,3,1,2,0,0,1,1,0,10,8,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,NIEVRE,NEVERS,0580032V,LYCEE GENERAL ET TECHNOLOGIQUE,RAOUL FOLLEREAU,PUBLIC,174,84.0,90,36,9,0,0,0,0,49,30,57,40,65,45,17,48,11,27,21,26,0,4,4,17,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,8,15,22,16,3,8,14,5,0,8,5,1,0,1,0,1,1,4,0,1,5,3,10,2,1,0,0,1,3,0,0,1,0,2,1,0,17,15,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,SAONE-ET-LOIRE,AUTUN,0710001R,LYCEE POLYVALENT,BONAPARTE,PUBLIC,131,54.0,77,22,8,2,0,0,0,16,6,30,20,44,21,45,38,33,28,38,25,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,6,3,4,4,8,4,0,0,3,3,0,11,4,2,2,0,6,1,3,5,4,0,0,0,1,0,0,0,1,0,0,1,0,0,12,5,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,SAONE-ET-LOIRE,CHALON-SUR-SAONE,0711422K,LYCEE POLYVALENT,HILAIRE DE CHARDONNET,PUBLIC,177,56.0,121,46,6,0,0,0,0,41,16,59,20,72,30,63,42,35,26,38,23,0,0,0,3,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,25,16,11,5,10,7,18,1,0,2,6,3,0,0,4,4,8,3,3,4,3,1,6,1,1,2,2,1,0,1,0,0,0,0,3,1,21,4,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,SAONE-ET-LOIRE,CHALON-SUR-SAONE,0710012C,LYCEE POLYVALENT,NIEPCE-BALLEURE,PUBLIC,133,85.0,48,10,6,0,0,0,0,0,0,0,0,0,0,46,84,40,64,33,19,10,54,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,3,10,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,SAONE-ET-LOIRE,CHALON-SUR-SAONE,0711896A,LYCEE POLYVALENT PRIVE,SAINT CHARLES,PRIVE SOUS CONTRAT,79,24.0,55,16,3,0,0,0,0,41,13,14,9,33,11,17,7,12,12,16,12,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,6,2,9,4,0,1,0,0,0,0,2,0,0,0,2,0,1,1,0,0,1,0,8,1,2,1,0,0,4,0,0,0,0,0,0,0,20,14,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,SAONE-ET-LOIRE,LOUHANS,0710042K,LYCEE POLYVALENT,HENRI VINCENOT,PUBLIC,135,49.0,86,27,12,0,0,0,0,36,11,23,24,36,13,47,26,28,23,49,14,0,14,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,23,7,8,5,2,0,5,3,0,0,5,4,0,10,1,2,0,0,8,0,1,2,3,0,2,0,0,0,4,0,6,0,0,2,0,0,18,14,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,YONNE,AUXERRE,0890005X,LYCEE POLYVALENT,JEAN-JOSEPH FOURIER,PUBLIC,100,61.0,39,15,2,0,0,0,0,14,11,16,13,16,8,22,55,14,43,19,25,1,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,1,2,1,3,6,1,0,14,6,0,1,7,0,0,2,0,3,1,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,1,3,9,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,YONNE,AVALLON,0890064L,LYCEE POLYVALENT PRIVE,JEANNE D'ARC,PRIVE SOUS CONTRAT,16,8.0,8,2,1,0,0,0,0,0,0,6,4,5,7,6,7,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,YONNE,TOUCY,0891168L,LYCEE GENERAL ET TECHNOLOGIQUE,PIERRE LAROUSSE,PUBLIC,82,31.0,51,27,6,0,0,0,0,25,13,28,11,19,11,20,23,13,15,20,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,10,3,2,1,1,7,2,0,0,7,3,0,0,2,1,2,2,0,2,0,1,4,0,0,4,0,0,0,0,1,0,1,0,0,2,14,1,,
2020,BRETAGNE,RENNES,COTES D'ARMOR,ROSTRENEN,0220107X,LYCEE GEN ET TECHNOL PRIVE,NOTRE DAME DE CAMPOSTAL,PRIVE SOUS CONTRAT,38,19.0,19,12,5,0,0,0,0,11,5,10,5,8,10,7,14,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,0,0,2,2,0,0,5,1,0,0,0,1,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,,
2020,BRETAGNE,RENNES,COTES D'ARMOR,SAINT-BRIEUC,0220060W,LYCEE GENERAL ET TECHNOLOGIQUE,EUGENE FREYSSINET,PUBLIC,170,70.0,100,24,5,0,0,0,0,39,21,46,16,45,19,65,59,40,46,37,18,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,13,6,11,4,11,2,4,19,11,3,0,0,1,6,5,0,4,1,0,0,0,0,5,4,0,0,0,0,5,0,0,0,0,1,2,7,,
2020,BRETAGNE,RENNES,FINISTERE,BREST,0290336H,LYCEE GENERAL PRIVE,ESTRAN CHARLES DE FOUCAULD,PRIVE SOUS CONTRAT,184,73.0,111,22,3,0,0,0,0,39,16,55,33,40,28,64,53,49,44,47,20,0,0,2,19,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,29,14,15,7,7,9,5,0,2,14,5,1,0,0,1,3,0,1,2,0,4,2,2,0,3,3,3,4,1,0,1,0,1,1,2,0,28,14,,
2020,BRETAGNE,RENNES,FINISTERE,BREST,0290181P,LYCEE GEN ET TECHNOL PRIVE,JAVOUHEY,PRIVE SOUS CONTRAT,113,44.0,69,10,5,0,0,0,0,21,8,28,13,38,16,35,32,31,27,44,24,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,8,4,4,4,2,1,0,1,1,0,0,6,1,1,1,0,4,1,8,2,2,1,3,1,3,1,2,1,0,0,0,0,0,0,12,4,,
2020,BRETAGNE,RENNES,FINISTERE,CARHAIX-PLOUGUER,0292137R,LYCEE GENERAL PRIVE,DIWAN,PRIVE SOUS CONTRAT,97,47.0,50,15,4,0,0,0,0,26,15,22,18,21,13,30,38,14,29,21,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,20,7,5,2,4,1,0,0,0,7,3,0,0,0,0,6,2,1,1,1,1,3,0,0,3,0,5,0,0,2,1,2,0,0,0,5,2,,
2020,BRETAGNE,RENNES,FINISTERE,CONCARNEAU,0290030A,LPO LYCEE DES METIERS,PIERRE GUEGUIN,PUBLIC,121,60.0,61,11,7,0,0,0,0,32,25,25,22,34,25,33,38,18,28,25,31,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,11,15,8,6,5,2,3,1,0,0,2,3,0,0,3,3,4,2,4,4,0,3,2,0,3,3,0,2,3,2,0,3,2,1,0,1,11,9,,
2020,BRETAGNE,RENNES,FINISTERE,CONCARNEAU,0291654R,LYCEE GEN ET TECHNOL PRIVE,ST JOSEPH,PRIVE SOUS CONTRAT,127,51.0,76,21,4,0,0,0,0,27,9,38,24,37,23,40,35,23,22,39,23,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,7,6,5,8,6,0,0,0,7,0,0,8,0,0,4,0,4,2,6,5,2,0,3,1,0,1,2,0,0,0,2,0,0,0,10,10,,
2020,BRETAGNE,RENNES,FINISTERE,MORLAIX,0290051Y,LYCEE GENERAL ET TECHNOLOGIQUE,TRISTAN CORBIERE,PUBLIC,170,71.0,99,33,9,0,0,0,0,46,18,55,35,29,26,53,51,36,32,40,19,1,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,9,9,4,7,2,1,0,5,21,5,1,6,3,4,2,1,1,1,3,0,1,0,0,1,4,3,0,0,1,0,0,4,5,0,16,11,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,BAIN-DE-BRETAGNE,0352318E,LYCEE GENERAL ET TECHNOLOGIQUE,JEAN BRITO,PUBLIC,236,93.0,143,34,9,0,0,0,0,67,25,63,40,90,44,69,60,40,32,55,30,4,20,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,25,10,10,8,10,5,2,5,6,2,1,6,4,2,7,3,7,3,9,6,8,2,6,2,0,1,3,0,3,2,0,0,2,1,19,21,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,BRUZ,0352341E,LYCEE GENERAL ET TECHNOLOGIQUE,ST JOSEPH,PRIVE SOUS CONTRAT,203,86.0,117,17,4,0,0,0,0,29,10,57,29,70,39,85,77,41,52,45,21,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,15,3,22,13,5,1,3,17,0,0,0,0,2,7,5,0,4,4,4,1,2,1,1,3,5,10,1,1,3,1,4,0,1,0,14,10,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,FOUGERES,0350769W,LYC POLYVAL PRIVE DES METIERS,JEAN-BAPTISTE LE TAILLANDIER,PRIVE SOUS CONTRAT,143,60.0,83,21,4,0,0,0,0,36,13,37,17,34,26,48,50,38,37,33,13,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,12,5,4,4,3,2,2,13,11,0,0,0,7,6,0,2,2,1,0,0,4,0,2,2,0,5,1,0,0,0,1,0,3,0,5,10,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0350024L,LYCEE GENERAL,EMILE ZOLA,PUBLIC,309,112.0,197,49,10,0,0,0,0,61,32,108,37,118,57,131,98,63,58,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,28,7,31,20,27,3,0,0,11,4,0,0,10,11,9,8,13,8,0,0,0,0,9,12,0,0,0,0,4,1,0,0,0,0,11,3,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0350030T,LPO LYCEE DES METIERS,PIERRE MENDES FRANCE,PUBLIC,76,41.0,35,5,0,0,0,0,0,14,6,23,11,13,13,23,36,12,26,11,18,2,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,3,4,3,0,0,1,2,4,0,2,4,0,1,1,1,0,2,1,1,1,0,0,1,4,4,1,1,0,0,4,0,1,0,1,4,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0351907H,LYCEE GENERAL ET TECHNOLOGIQUE,RENE DESCARTES,PUBLIC,258,107.0,151,21,7,0,0,0,0,33,16,64,28,70,38,114,90,72,70,72,40,3,18,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,33,16,10,20,10,12,4,4,14,9,3,3,18,7,5,1,2,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0352009U,LYCEE GENERAL ET TECHNOLOGIQUE,VICTOR ET HELENE BASCH,PUBLIC,284,119.0,165,52,15,0,0,0,0,37,24,80,49,66,44,113,92,53,63,85,41,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,6,11,16,10,16,6,3,19,9,3,0,0,1,6,1,2,7,0,6,4,3,0,0,2,4,6,2,0,4,0,7,1,4,2,33,17,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,SAINT-MALO,0350048M,LYCEE POLYVALENT,JACQUES CARTIER,PUBLIC,235,83.0,152,53,10,0,0,0,0,65,21,67,29,77,31,75,62,40,42,45,35,0,0,4,14,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,26,24,20,7,7,6,12,3,3,12,10,3,0,0,0,0,6,3,10,6,5,4,11,2,2,3,5,3,0,0,0,0,1,0,2,2,32,5,,
2020,BRETAGNE,RENNES,MORBIHAN,AURAY,0561534N,LYCEE GENERAL ET TECHNOLOGIQUE,BENJAMIN FRANKLIN,PUBLIC,322,141.0,181,29,6,0,0,0,0,83,42,73,57,74,50,89,87,75,76,73,47,0,0,7,44,0,0,0,0,40,14,0,0,0,0,0,0,0,0,0,0,46,24,26,10,8,6,7,2,2,23,8,0,0,0,5,5,2,0,0,1,5,10,4,1,9,8,3,6,3,3,4,0,0,0,1,2,48,40,,
2020,BRETAGNE,RENNES,MORBIHAN,LANESTER,0561698S,LYCEE POLYVALENT,JEAN MACE,PUBLIC,169,79.0,90,29,7,0,0,0,0,50,18,50,35,51,31,37,52,15,36,26,30,0,0,0,22,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,10,18,18,8,7,5,6,2,0,13,5,2,0,0,0,3,4,0,1,1,3,6,4,0,2,0,0,2,4,0,3,1,2,0,2,2,19,16,,
2020,BRETAGNE,RENNES,MORBIHAN,LORIENT,0560025Y,LYCEE GENERAL ET TECHNOLOGIQUE,DUPUY DE LOME,PUBLIC,349,144.0,205,87,26,1,3,6,0,77,30,89,46,94,48,82,98,49,84,78,62,0,0,6,26,0,0,7,4,39,5,0,0,0,0,0,0,0,0,0,0,27,41,17,4,12,3,19,5,1,13,7,6,0,0,4,10,5,1,7,1,6,3,6,2,5,6,2,6,3,0,0,2,5,3,1,0,78,38,,
2020,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,CLERMONT-FERRAND,0630019D,LYCEE INTERNATIONAL,JEANNE D'ARC,PUBLIC,451,158.0,293,69,14,0,0,0,0,91,25,179,60,120,49,202,133,99,92,99,56,0,0,10,42,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,94,53,52,15,67,34,0,0,5,39,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,,
2020,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,ISSOIRE,0630034V,LYCEE GENERAL ET TECHNOLOGIQUE,MURAT,PUBLIC,271,115.0,156,48,18,0,0,0,0,59,22,80,52,69,49,84,71,56,52,68,53,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,12,8,12,8,13,10,2,9,16,1,0,0,3,1,0,0,7,2,8,8,8,2,6,1,2,4,2,0,2,1,3,3,5,0,18,25,,
2020,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,RIOM,0630052P,LYCEE GENERAL ET TECHNOLOGIQUE,C. ET P. VIRLOGEUX,PUBLIC,342,143.0,199,74,21,0,0,0,0,64,39,93,67,75,52,103,99,71,75,91,70,0,0,0,0,15,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,47,45,12,9,15,14,15,6,0,0,18,7,0,0,3,7,2,3,6,4,4,2,7,2,3,7,5,8,3,0,4,2,3,8,0,0,52,19,,
2020,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,RIOM,0631034G,LYCEE GENERAL PRIVE,SAINTE MARIE,PRIVE SOUS CONTRAT,82,35.0,47,17,6,0,0,0,0,14,6,26,17,22,16,26,26,14,18,14,13,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,8,9,0,1,2,1,7,4,0,0,3,0,0,0,1,1,5,3,0,1,2,1,1,0,0,0,4,6,0,0,3,1,0,0,2,1,9,6,,
2020,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,AUBENAS,0070004S,LYCEE POLYVALENT,ASTIER,PUBLIC,29,24.0,5,0,0,0,0,0,0,0,3,0,0,1,0,5,22,5,24,1,3,2,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,5,0,0,2,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,
